bldg_id,weight,study_weight,stratum,inclusion_probability,in.county,in.county_name,in.cec_climate_zone,in.vacancy_status,in.geometry_building_type_recs,in.hvac_cooling_type,in.heating_fuel,out.electricity.total.energy_consumption..kwh
3518,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,8470.3400709204
10090,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Ducted Heat Pump,Electricity,26779.9551816654
12744,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,18827.1786207182
14084,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,12109.696620664
15294,253.90367272727272,1269.5183636363636,Multi-Family with 2 - 4 Units | no cooling,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,None,Natural Gas,1746.9966494622001
15584,253.90367272727272,1269.5183636363638,Multi-Family with 2 - 4 Units | cooling installed,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,Non-Ducted Heat Pump,Electricity,16585.7710758286
18940,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,8982.62830163
21152,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,20966.597433178198
21174,253.90367272727272,888.6628545454546,Mobile Home | no cooling,0.2857142857142857,G0600190,Fresno County,13,Occupied,Mobile Home,None,Propane,4107.391048853
27276,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,15213.319254082
27679,253.90367272727272,1218.7376290909092,Single-Family Attached | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Occupied,Single-Family Attached,Central AC,Natural Gas,8665.8184747438
30343,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,18325.734019606
32690,253.90367272727272,1269.5183636363636,Multi-Family with 2 - 4 Units | no cooling,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,None,Electricity,7117.5240108772
34774,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,5637.5151063672
34838,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Natural Gas,16085.205687927
35936,253.90367272727272,1237.7804045454543,Mobile Home | cooling installed,0.20512820512820512,G0600190,Fresno County,13,Occupied,Mobile Home,Central AC,Electricity,12172.706900756999
36959,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,14162.659467415002
40436,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,15623.618752362001
43923,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Non-Ducted Heat Pump,Electricity,11901.616160822
44123,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Electricity,16239.9472129926
44803,253.90367272727272,1237.7804045454543,Mobile Home | cooling installed,0.20512820512820512,G0600190,Fresno County,13,Occupied,Mobile Home,Central AC,Natural Gas,4954.0733706608
45176,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Natural Gas,6632.1983186259995
51554,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,14388.324191469
52324,253.90367272727272,1269.5183636363636,Multi-Family with 2 - 4 Units | no cooling,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,None,Electricity,6098.2228287216
52805,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,11057.2784075758
53220,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,6424.4109298542
56847,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Electricity,13421.7758019494
58613,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,3543.229238718
60480,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Natural Gas,3342.1824845608003
61522,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,4857.0668464246
63542,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,17115.0574286098
64444,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,10354.200910166
66026,253.90367272727272,1269.5183636363638,Multi-Family with 2 - 4 Units | cooling installed,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,Room AC,Natural Gas,4261.8395028484
66952,253.90367272727272,1269.5183636363636,Multi-Family with 2 - 4 Units | no cooling,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,None,Natural Gas,1612.1839571702
69890,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Ducted Heat Pump,Electricity,15329.9615400216
70486,253.90367272727272,1269.5183636363638,Multi-Family with 2 - 4 Units | cooling installed,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,Room AC,Natural Gas,3180.7003248806
78162,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Electricity,20102.6239182286
79128,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,9027.4681753706
80432,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Ducted Heat Pump,Electricity,13220.1429056518
81010,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,6123.1338696886005
81657,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,19302.8329676528
83948,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Wood,11119.9956165986
86433,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Ducted Heat Pump,Electricity,13376.349786068402
86568,253.90367272727272,1218.7376290909094,Multi-Family with 5+ Units | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Occupied,Multi-Family with 5+ Units,Central AC,Natural Gas,4454.9733381102005
87670,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Electricity,11905.4260847346
88197,253.90367272727272,1015.6146909090909,Single-Family Attached | no cooling,0.25,G0600190,Fresno County,13,Occupied,Single-Family Attached,None,Natural Gas,10579.572563149799
89928,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,16723.8075498928
92867,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Propane,13527.8675293618
93516,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,7927.8655199802
94568,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Ducted Heat Pump,Electricity,14291.3176672328
96038,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Electricity,14178.778376276001
97019,253.90367272727272,1269.5183636363636,Multi-Family with 2 - 4 Units | no cooling,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,None,Electricity,3448.8603541136004
97292,253.90367272727272,1269.5183636363636,Multi-Family with 2 - 4 Units | no cooling,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,None,Natural Gas,4196.1915831236
97360,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,3161.9437763878
99529,253.90367272727272,1218.7376290909094,Multi-Family with 5+ Units | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Occupied,Multi-Family with 5+ Units,Central AC,Electricity,9797.9520189264
101867,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Natural Gas,10004.2740523472
105552,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,18195.9035355074
107655,253.90367272727272,1206.0424454545455,Multi-Family with 5+ Units | no cooling,0.21052631578947367,G0600190,Fresno County,13,Occupied,Multi-Family with 5+ Units,None,Electricity,4347.1231842766
108402,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,2282.7305657878
111964,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,6661.798496716201
114614,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,15258.745269963
115048,253.90367272727272,1218.7376290909094,Multi-Family with 5+ Units | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Occupied,Multi-Family with 5+ Units,Room AC,Electricity,5011.51530042
119126,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Electricity,16056.7777941176
119483,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,14695.1696019684
121916,253.90367272727272,1218.7376290909094,Multi-Family with 5+ Units | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Occupied,Multi-Family with 5+ Units,Non-Ducted Heat Pump,Electricity,8618.9271035118
121967,253.90367272727272,1269.5183636363638,Multi-Family with 2 - 4 Units | cooling installed,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,Ducted Heat Pump,Electricity,6972.746902198401
127436,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Electricity,16051.795585924201
127884,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Propane,19013.2787502952
128282,253.90367272727272,1269.5183636363638,Multi-Family with 2 - 4 Units | cooling installed,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,Room AC,Electricity,2778.6068165662
134219,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Other Fuel,5897.176074564401
135806,253.90367272727272,888.6628545454546,Mobile Home | no cooling,0.2857142857142857,G0600190,Fresno County,13,Occupied,Mobile Home,None,Natural Gas,3493.407156784
138584,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,17399.3363667038
139032,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Electricity,14072.393577793402
140308,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,14645.0544489642
140965,253.90367272727272,1269.5183636363636,Multi-Family with 2 - 4 Units | no cooling,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,None,Natural Gas,2067.616400261
143894,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,2831.066538132
145479,253.90367272727272,1218.7376290909092,Single-Family Attached | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Occupied,Single-Family Attached,Room AC,Natural Gas,6981.8321053746
147592,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,18217.297723632
150219,253.90367272727272,1269.5183636363636,Multi-Family with 2 - 4 Units | no cooling,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,None,Natural Gas,2738.7491510190002
155478,253.90367272727272,1206.0424454545455,Multi-Family with 5+ Units | no cooling,0.21052631578947367,G0600190,Fresno County,13,Occupied,Multi-Family with 5+ Units,None,Natural Gas,4332.7627018368
157113,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Ducted Heat Pump,Electricity,11793.766006988399
161057,253.90367272727272,1218.7376290909094,Multi-Family with 5+ Units | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Occupied,Multi-Family with 5+ Units,Central AC,Natural Gas,9051.7930741972
163706,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,12641.620613077
166457,253.90367272727272,1218.7376290909094,Multi-Family with 5+ Units | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Occupied,Multi-Family with 5+ Units,Central AC,Natural Gas,11050.830844031401
168458,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,7761.987294247
171233,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,3162.8229895984
172382,253.90367272727272,1269.5183636363638,Multi-Family with 2 - 4 Units | cooling installed,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,Room AC,Natural Gas,6466.0270218226
173449,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,12998.8742476508
174703,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Wood,5774.3792961506
175711,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,9876.7881368102
179391,253.90367272727272,1269.5183636363638,Multi-Family with 2 - 4 Units | cooling installed,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,Central AC,Electricity,7264.3526170474
179602,253.90367272727272,1269.5183636363636,Multi-Family with 2 - 4 Units | no cooling,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,None,Electricity,8288.6360073964
179958,253.90367272727272,1206.0424454545455,Multi-Family with 5+ Units | no cooling,0.21052631578947367,G0600190,Fresno County,13,Occupied,Multi-Family with 5+ Units,None,Electricity,4029.72721525
186296,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Electricity,11035.8842194512
187702,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,6954.576495846
190082,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Natural Gas,8196.6116913536
190645,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Propane,16832.536916937002
193604,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,5451.1219057200005
193791,253.90367272727272,1218.7376290909094,Multi-Family with 5+ Units | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Occupied,Multi-Family with 5+ Units,Central AC,Natural Gas,3313.7545907514004
197450,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,5526.7342418316
199151,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Electricity,7537.2017834036005
199538,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Natural Gas,5692.6124675648
199906,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Ducted Heat Pump,Electricity,10588.0716241856
201421,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Natural Gas,5357.9253053964
203006,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,10691.8187830364
207942,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,16,Occupied,Single-Family Detached,Central AC,Propane,12771.744168245801
208239,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Room AC,Electricity,5862.8867593509995
208571,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,9697.4286418478
208991,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,12927.9510486624
209120,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,12198.4971549346
212114,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Electricity,9426.9240440532
212411,253.90367272727272,1269.5183636363638,Multi-Family with 2 - 4 Units | cooling installed,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,Room AC,Electricity,7964.206332685
214183,253.90367272727272,1239.6473433155081,Single-Family Detached | no cooling,0.20481927710843373,G0600190,Fresno County,13,Occupied,Single-Family Detached,None,Propane,4039.3985605666
214189,253.90367272727272,1269.5183636363638,Multi-Family with 2 - 4 Units | cooling installed,0.2,G0600190,Fresno County,13,Occupied,Multi-Family with 2 - 4 Units,Central AC,Natural Gas,5905.6751356002005
214329,253.90367272727272,1224.1784220779223,Single-Family Detached | cooling installed,0.2074074074074074,G0600190,Fresno County,13,Occupied,Single-Family Detached,Central AC,Natural Gas,17167.8102212458
