bldg_id,in.county,in.vacancy_status,in.cec_climate_zone,stratum,weight,study_weight,inclusion_probability,out.electricity.total.energy_consumption..kwh
3518,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,8470.3400709204
10090,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,26779.9551816654
12744,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,18827.1786207182
14084,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12109.696620664
15294,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | no cooling,253.90367272727272,1269.5183636363636,0.2,1746.9966494622001
15584,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,16585.7710758286
18940,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,8982.62830163
21152,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,20966.597433178198
21174,G0600190,Occupied,13,Mobile Home | no cooling,253.90367272727272,888.6628545454546,0.2857142857142857,4107.391048853
27276,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,15213.319254082
27679,G0600190,Occupied,13,Single-Family Attached | cooling installed,253.90367272727272,1218.7376290909092,0.20833333333333334,8665.8184747438
30343,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,18325.734019606
32690,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | no cooling,253.90367272727272,1269.5183636363636,0.2,7117.5240108772
34774,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,5637.5151063672
34838,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,16085.205687927
35936,G0600190,Occupied,13,Mobile Home | cooling installed,253.90367272727272,1237.7804045454543,0.20512820512820512,12172.706900756999
36959,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,14162.659467415002
40436,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,15623.618752362001
43923,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,11901.616160822
44123,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,16239.9472129926
44803,G0600190,Occupied,13,Mobile Home | cooling installed,253.90367272727272,1237.7804045454543,0.20512820512820512,4954.0733706608
45176,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,6632.1983186259995
51554,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,14388.324191469
52324,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | no cooling,253.90367272727272,1269.5183636363636,0.2,6098.2228287216
52805,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,11057.2784075758
53220,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,6424.4109298542
56847,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,13421.7758019494
58613,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,3543.229238718
60480,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,3342.1824845608003
61522,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,4857.0668464246
63542,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,17115.0574286098
64444,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,10354.200910166
66026,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,4261.8395028484
66952,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | no cooling,253.90367272727272,1269.5183636363636,0.2,1612.1839571702
69890,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,15329.9615400216
70486,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,3180.7003248806
78162,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,20102.6239182286
79128,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,9027.4681753706
80432,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,13220.1429056518
81010,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,6123.1338696886005
81657,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,19302.8329676528
83948,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,11119.9956165986
86433,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,13376.349786068402
86568,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,4454.9733381102005
87670,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,11905.4260847346
88197,G0600190,Occupied,13,Single-Family Attached | no cooling,253.90367272727272,1015.6146909090909,0.25,10579.572563149799
89928,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,16723.8075498928
92867,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,13527.8675293618
93516,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,7927.8655199802
94568,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,14291.3176672328
96038,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,14178.778376276001
97019,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | no cooling,253.90367272727272,1269.5183636363636,0.2,3448.8603541136004
97292,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | no cooling,253.90367272727272,1269.5183636363636,0.2,4196.1915831236
97360,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,3161.9437763878
99529,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,9797.9520189264
101867,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,10004.2740523472
105552,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,18195.9035355074
107655,G0600190,Occupied,13,Multi-Family with 5+ Units | no cooling,253.90367272727272,1206.0424454545455,0.21052631578947367,4347.1231842766
108402,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,2282.7305657878
111964,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,6661.798496716201
114614,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,15258.745269963
115048,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,5011.51530042
119126,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,16056.7777941176
119483,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,14695.1696019684
121916,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,8618.9271035118
121967,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,6972.746902198401
127436,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,16051.795585924201
127884,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,19013.2787502952
128282,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,2778.6068165662
134219,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,5897.176074564401
135806,G0600190,Occupied,13,Mobile Home | no cooling,253.90367272727272,888.6628545454546,0.2857142857142857,3493.407156784
138584,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,17399.3363667038
139032,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,14072.393577793402
140308,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,14645.0544489642
140965,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | no cooling,253.90367272727272,1269.5183636363636,0.2,2067.616400261
143894,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,2831.066538132
145479,G0600190,Occupied,13,Single-Family Attached | cooling installed,253.90367272727272,1218.7376290909092,0.20833333333333334,6981.8321053746
147592,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,18217.297723632
150219,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | no cooling,253.90367272727272,1269.5183636363636,0.2,2738.7491510190002
155478,G0600190,Occupied,13,Multi-Family with 5+ Units | no cooling,253.90367272727272,1206.0424454545455,0.21052631578947367,4332.7627018368
157113,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,11793.766006988399
161057,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,9051.7930741972
163706,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12641.620613077
166457,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,11050.830844031401
168458,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,7761.987294247
171233,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,3162.8229895984
172382,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,6466.0270218226
173449,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12998.8742476508
174703,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,5774.3792961506
175711,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,9876.7881368102
179391,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,7264.3526170474
179602,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | no cooling,253.90367272727272,1269.5183636363636,0.2,8288.6360073964
179958,G0600190,Occupied,13,Multi-Family with 5+ Units | no cooling,253.90367272727272,1206.0424454545455,0.21052631578947367,4029.72721525
186296,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,11035.8842194512
187702,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,6954.576495846
190082,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,8196.6116913536
190645,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,16832.536916937002
193604,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,5451.1219057200005
193791,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,3313.7545907514004
197450,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,5526.7342418316
199151,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,7537.2017834036005
199538,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,5692.6124675648
199906,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,10588.0716241856
201421,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,5357.9253053964
203006,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,10691.8187830364
207942,G0600190,Occupied,16,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12771.744168245801
208239,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,5862.8867593509995
208571,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,9697.4286418478
208991,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12927.9510486624
209120,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12198.4971549346
212114,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,9426.9240440532
212411,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,7964.206332685
214183,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,4039.3985605666
214189,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,5905.6751356002005
214329,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,17167.8102212458
216556,G0600190,Occupied,16,Mobile Home | cooling installed,253.90367272727272,1237.7804045454543,0.20512820512820512,11438.270798835802
223077,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,5898.6414299154
223382,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,15623.325681291799
225105,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,6827.9697935196
226133,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,21105.513120453
233264,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,8317.943114416401
234501,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,5579.1939633974
234895,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12983.9276230706
237304,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,15188.9943552554
238689,G0600190,Occupied,13,Mobile Home | cooling installed,253.90367272727272,1237.7804045454543,0.20512820512820512,10710.5753315292
239040,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,18046.1442186352
241376,G0600190,Occupied,13,Single-Family Attached | cooling installed,253.90367272727272,1218.7376290909092,0.20833333333333334,11996.5711875668
241467,G0600190,Occupied,13,Mobile Home | cooling installed,253.90367272727272,1237.7804045454543,0.20512820512820512,7823.825290059201
245421,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,11632.8699894486
246210,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,7018.759060219801
247871,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,6109.652600459401
248680,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,4503.9162068336
250618,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12697.8902585554
